x,y,labels
24.495967741935484,15.844155844155848,2.0
24.133064516129032,15.600649350649354,2.0
24.072580645161292,15.92532467532468,2.0
23.77016129032258,18.27922077922078,2.0
22.741935483870968,22.98701298701299,2.0
22.016129032258064,26.071428571428577,2.0
21.532258064516128,27.045454545454547,2.0
20.806451612903224,27.451298701298704,2.0
17.842741935483872,27.532467532467535,2.0
15.907258064516128,27.532467532467535,2.0
15.241935483870968,27.532467532467535,2.0
15.241935483870968,27.532467532467535,2.0
15.241935483870968,27.532467532467535,2.0
14.939516129032256,27.451298701298704,2.0
14.697580645161288,25.827922077922082,2.0
14.758064516129032,23.798701298701303,2.0
15.544354838709676,22.58116883116883,2.0
16.875,21.769480519480524,2.0
18.14516129032258,20.38961038961039,2.0
19.41532258064516,19.172077922077925,2.0
19.536290322580644,18.8474025974026,2.0
19.778225806451612,17.87337662337663,2.0
20.68548387096774,17.142857142857146,2.0
21.774193548387096,16.33116883116883,2.0
22.137096774193548,15.92532467532468,2.0
22.802419354838708,15.681818181818185,2.0
23.10483870967742,15.681818181818185,2.0
23.407258064516128,15.844155844155848,2.0
23.77016129032258,18.685064935064936,2.0
22.741935483870968,23.14935064935065,2.0
22.379032258064516,23.63636363636364,2.0
21.169354838709676,23.798701298701303,2.0
26.673387096774192,11.542207792207794,2.0
29.153225806451612,19.253246753246756,2.0
28.245967741935484,21.4448051948052,2.0
26.31048387096774,26.071428571428577,2.0
23.891129032258064,28.100649350649356,2.0
21.532258064516128,29.39935064935066,2.0
17.419354838709676,28.91233766233767,2.0
14.153225806451612,28.587662337662344,2.0
13.427419354838708,24.12337662337663,2.0
15.967741935483872,18.441558441558442,2.0
22.197580645161292,13.32792207792208,2.0
25.161290322580644,14.707792207792211,2.0
20.383064516129032,16.73701298701299,2.0
16.93548387096774,18.766233766233768,2.0
19.233870967741936,15.762987012987017,2.0
19.233870967741936,15.762987012987017,2.0
18.508064516129032,19.009740259740262,2.0
20.987903225806452,13.814935064935066,2.0
26.431451612903224,15.681818181818185,2.0
28.366935483870964,22.256493506493513,2.0
28.427419354838708,25.74675324675325,2.0
27.459677419354836,23.230519480519483,2.0
24.072580645161292,21.52597402597403,2.0
24.616935483870968,19.821428571428577,2.0
22.681451612903224,20.95779220779221,2.0
23.951612903225808,18.92857142857143,2.0
25.705645161290324,18.198051948051948,2.0
23.588709677419356,25.0974025974026,2.0
