x,y,labels
22.137096774193548,26.071428571428577,2
21.653225806451612,18.441558441558442,2
21.592741935483872,11.94805194805195,2
20.68548387096774,5.698051948051949,2
22.379032258064516,5.292207792207792,2
25.887096774193548,11.94805194805195,2
28.06451612903226,26.31493506493507,2
24.798387096774192,25.74675324675325,2
20.443548387096772,10.324675324675326,2
20.745967741935484,5.8603896103896105,2
21.713709677419356,4.724025974025976,2
26.068548387096776,17.792207792207797,2
28.06451612903226,26.23376623376624,2
26.008064516129032,26.558441558441565,2
24.737903225806452,13.977272727272728,2
23.588709677419356,8.782467532467534,2
22.802419354838708,5.779220779220781,2
20.02016129032258,13.652597402597406,2
24.97983870967742,22.337662337662344,2
24.677419354838708,27.20779220779221,2
22.379032258064516,25.827922077922082,2
22.318548387096772,17.87337662337663,2
23.649193548387096,12.110389610389612,2
25.342741935483872,7.077922077922079,2
24.858870967741936,3.912337662337663,2
22.802419354838708,2.4512987012987013,2
21.108870967741936,1.233766233766234,2
22.56048387096774,9.756493506493507,2
22.923387096774192,16.81818181818182,2
24.133064516129032,18.8474025974026,2
24.375,23.798701298701303,2
23.951612903225808,28.019480519480524,2
21.532258064516128,27.85714285714286,2
22.379032258064516,19.334415584415588,2
25.282258064516128,11.379870129870131,2
26.673387096774192,8.295454545454547,2
27.762096774193548,14.545454545454549,2
29.03225806451613,19.659090909090914,2
28.366935483870964,21.931818181818187,2
29.213709677419356,26.152597402597408,2
27.883064516129036,26.80194805194806,2
26.612903225806452,28.506493506493513,2
25.161290322580644,28.91233766233767,2
22.802419354838708,29.155844155844164,2
21.774193548387096,14.05844155844156,2
21.29032258064516,16.655844155844157,2
22.016129032258064,21.688311688311693,2
20.927419354838708,25.17857142857143,2
20.806451612903224,21.769480519480524,2
20.443548387096772,19.41558441558442,2
20.322580645161292,17.142857142857146,2
